word,log_odds
forces,0.4029843895282916
dickens,0.4029843895282916
pure,0.40362120041520977
anderson,0.40362120041520977
specific,0.4037992413098461
choreographed,0.4045102437592519
muslim,0.40483281392066034
finding,0.405161573359881
harsh,0.4053283299965908
transformed,0.40618682156663555
ties,0.4066321665434359
cattle,0.4069047588996346
prisoners,0.4069047588996346
g,0.40708878786102815
states,0.4072213824147626
task,0.4076522305711344
concerns,0.4080376172545771
personally,0.4081961464609217
creative,0.4082269845897428
leads,0.4084062629805864
addition,0.40865174782400193
stunned,0.4088910304950137
childs,0.4088910304950137
longtime,0.4092433799999737
crowd,0.4097013057428723
imaginary,0.41009127602255147
response,0.4112048963332602
likable,0.411820249313751
en,0.41190370721681346
eye,0.4119037072168137
reveal,0.4125110938338849
grows,0.4125704383574895
glass,0.41287371669387857
finale,0.41363163372780015
clever,0.41381610978979816
new,0.4145626474842797
reign,0.4149570311943677
catch,0.4157149482282892
jewish,0.4157516856021695
showed,0.4166246941252791
protect,0.4169733767928722
sunny,0.41710549777294437
significance,0.41710549777294437
narrative,0.4173111710273933
nbc,0.4174295168738881
recognizable,0.4174295168738881
print,0.4175603913730835
whose,0.41778014757092113
candidate,0.41786862661427054
suspected,0.41786862661427054
harris,0.4180039067532315
ago,0.4180416220027973
crucial,0.4181523703541744
silence,0.4182596538672105
actions,0.4189259333973132
catching,0.4189259333973132
rank,0.4194725123168605
duo,0.4194725123168605
standup,0.4194725123168605
ring,0.4199289891568938
responsibility,0.4199289891568938
swing,0.4201936795605148
da,0.42118898490588225
relevant,0.42118898490588225
debate,0.42118898490588225
television,0.42133152257737994
trap,0.4220932124759963
labor,0.4220932124759963
naive,0.42245589610992246
gangster,0.4224907038797752
wanting,0.4225329021347726
starring,0.42281914896733813
link,0.4230303317300499
housewife,0.42330437390788755
fantasy,0.42351179178487314
japanese,0.42360661298260766
singers,0.42367424829547656
jordan,0.42367424829547656
officers,0.42420087543798746
accept,0.4246963489693929
flair,0.42501069585829043
dark,0.42608854054114004
price,0.42608854054114026
may,0.42610055608372505
skill,0.4261552377992315
warren,0.4261552377992315
early,0.42641614656943133
ambition,0.4264161465694316
th,0.42647691721143266
river,0.4269453817334329
promises,0.4271464402022815
vast,0.42759385687229295
quietly,0.42759385687229295
politics,0.42759385687229295
parents,0.42785271518689283
audiences,0.42791876989452987
washington,0.4280131840198141
legends,0.4282784096922016
trademark,0.4285950332073293
faith,0.42866586639948245
tracy,0.42877752578120976
central,0.4294566008894825
suspects,0.42945660088948273
kungfu,0.42945660088948273
dealer,0.42945660088948273
depends,0.42945660088948273
wind,0.4297176985358181
marry,0.43012746583572087
similar,0.4304079899980162
vietnam,0.4305450166641464
represent,0.43144515398293654
gilbert,0.4319634565000574
represented,0.4319634565000574
satirical,0.4328471900902569
strings,0.4335727093617145
known,0.4338453532330521
movements,0.43398829197754746
independent,0.4344462758679019
n,0.43469324925562985
difficult,0.43503044571407473
stage,0.435572903068538
classics,0.4357905346115332
style,0.4360072647372985
seductive,0.43615125346349076
chain,0.4364154591305396
heroic,0.4366521022936866
tendency,0.4366521022936866
destined,0.4366521022936866
past,0.43691791437014355
akin,0.43705832362282077
greek,0.43754161156466026
samurai,0.43791817963767876
concerning,0.4388476514023889
hotel,0.4394017881639123
deal,0.4396154825866074
armstrong,0.4409522397273118
meg,0.44095223972731207
regards,0.44095223972731207
convinces,0.44095223972731207
choreography,0.44095223972731207
afghanistan,0.44095223972731207
lesser,0.44095223972731207
theatrical,0.44211617286094806
provided,0.44307541162028197
cd,0.4438118938665527
disney,0.4441978992309661
capital,0.44427259801892327
plenty,0.44427259801892327
accurately,0.44427259801892327
small,0.444391323694083
preferred,0.4445634932796909
cheek,0.4449102532959953
interior,0.4453306802378864
pirate,0.4453306802378864
medicine,0.4453306802378864
ben,0.44545012346690593
guest,0.44566436707663304
slowly,0.4459249117452463
spots,0.4465117650692126
capture,0.44663961256283957
stuart,0.447378508886745
genres,0.447378508886745
dose,0.4485654238371873
dolls,0.44906488551463175
melodrama,0.44906488551463175
medium,0.44934002522003125
rush,0.44988536449731986
ollie,0.4502901043066482
shifts,0.4502901043066482
scored,0.4502901043066482
karloff,0.4502901043066484
secretly,0.4502901043066484
portrayed,0.4511570217333682
children,0.452122541475532
truly,0.45213203885737974
eva,0.4530250720278869
husband,0.4530250720278871
allowing,0.4530250720278871
stories,0.4533089274229767
return,0.4534162052933678
although,0.4539106655389436
singing,0.454273618225146
tower,0.4543312695285119
cinema,0.45487349642025576
becoming,0.4549698420921693
christina,0.45509642204758194
wins,0.4555990156917135
wine,0.4559544030665589
ups,0.45621899638062263
insists,0.45642364848975203
comic,0.45657322031518166
visiting,0.4567195555856287
devoted,0.45707190509058876
believes,0.4575669535782085
feast,0.4580257530862535
disabled,0.4580257530862535
rocks,0.45884944425386925
taught,0.4590995864375716
combined,0.45983024993300126
remembering,0.4599979954178586
sharon,0.4599979954178586
seasoned,0.4599979954178586
vincent,0.4607607208074922
notably,0.4607607208074924
spoil,0.46153657188340463
underworld,0.46171079989410946
wealthy,0.4620612663214101
checking,0.4624854012769534
evident,0.4624854012769534
intriguing,0.4624854012769534
undoubtedly,0.46312903057198695
lynch,0.46312903057198695
foreign,0.46324491434576615
abusive,0.4633200527557666
frustration,0.46398977580418294
realizing,0.46398977580418294
step,0.4642220190501591
date,0.46429835010178366
francisco,0.4645390600449279
cinematography,0.46468998798685296
representation,0.4651997859739895
interviews,0.46531352282145183
primarily,0.4653864580375077
steps,0.46547455886138095
exciting,0.4656412336200667
boss,0.4661405718181451
edward,0.4664873318344497
america,0.46658979960969
arriving,0.4670257513372053
dilemma,0.4670257513372053
studied,0.4670257513372053
understood,0.4670257513372053
particular,0.46729203300296857
prime,0.46730356667426415
information,0.46755639082437533
piano,0.46869723021021653
joins,0.47009858538682836
hats,0.4700985853868286
penn,0.4719236267951552
slick,0.4719236267951552
flaws,0.472203173711752
tastes,0.4723164106366473
sports,0.47268792806376675
persons,0.47274330664239234
columbia,0.4729246294655919
factory,0.47313264547646194
persona,0.47313264547646194
worker,0.47439872282045403
richard,0.4745536430934501
art,0.4745999776217694
masterpieces,0.4748995716506499
grow,0.4752418886627884
heist,0.4755324714374566
tonight,0.47578222389041147
language,0.4769012300236241
humour,0.47706253313659264
stunts,0.47747811575242627
bumbling,0.4782036350238838
premiere,0.4782036350238838
living,0.47863166077953173
victorian,0.47908736861408324
storytelling,0.4794972833890784
includes,0.47960567113120434
lesson,0.4797338821991302
antics,0.47979198159067254
pictures,0.47982513137160215
mood,0.48013825736339466
british,0.48018740301041224
terms,0.4808991169884265
respected,0.48098690152956475
path,0.48130997734345293
mixing,0.4815942242246579
gambling,0.4815942242246579
form,0.48200944801249734
stranger,0.4821546029618991
epic,0.48220826766482316
egyptian,0.482273299332931
battle,0.4835965771358057
huston,0.48421969363148115
casts,0.48421969363148115
stumbled,0.48421969363148115
sister,0.4850896746191355
wise,0.48541653078455055
including,0.485905768832853
richards,0.48604012925584994
twilight,0.48604012925584994
dave,0.48604012925585016
criminal,0.4874806636150649
nervous,0.4875390333292674
deserved,0.4876023330261334
aussie,0.4877464512062533
condition,0.4880204933840908
battles,0.4881934058360137
rebellious,0.48839940212977223
goods,0.48839940212977223
empire,0.4886489817586084
brad,0.4889576126381443
neat,0.48920740833453336
light,0.4900158673306907
agrees,0.49030215611000966
boston,0.49056268794654423
authority,0.49085714555362575
media,0.490857145553626
discuss,0.4915783127972802
funeral,0.4921248917168275
remain,0.4931821984998698
necessary,0.49384718815943746
reaches,0.49394532734119634
mum,0.49394532734119634
subtext,0.49394532734119634
situation,0.4940774483212682
areas,0.4941942610042914
us,0.4944941762363384
minor,0.49468422366510184
souls,0.4952586592852288
investigation,0.49609379391977293
contributed,0.49609379391977315
nicholson,0.49609379391977315
san,0.49682668448208667
elizabeth,0.4979081245393881
details,0.49805264695782997
con,0.4983184590342869
wide,0.4989686438399596
penguin,0.4998459287808806
compete,0.4998459287808806
minds,0.5001084517623872
inevitably,0.5005215059605816
riding,0.5030132078595638
bros,0.5030132078595638
attorney,0.5044186585707047
shortcomings,0.5044186585707047
liners,0.5044186585707047
wars,0.5048640035475052
others,0.5049013979576599
cold,0.5055420341703024
justice,0.5069353535671999
soul,0.5070414301850846
veteran,0.5072515838042946
learning,0.5075732908054913
period,0.5080664355858489
continues,0.5080664355858489
reminded,0.5085450207754725
miller,0.5086038522584402
unaware,0.5091237423688912
hippies,0.509461017657602
still,0.5095885335370129
fairy,0.5098377004380419
catchy,0.5101142642347076
germans,0.5103858814888073
marks,0.5107405698841745
pace,0.5109746330352124
nights,0.5110441353857447
planned,0.5112233187730317
become,0.5116248034533345
wells,0.5119187610814556
scott,0.5125229047422478
truth,0.5132149831281229
jeff,0.5133826831156282
perform,0.5145594482877003
trade,0.5149528211710889
bunny,0.5149528211710891
fi,0.5149528211710891
jr,0.5149528211710891
moves,0.5153344360498882
wrapped,0.5156132446391972
considerable,0.5156132446391972
roof,0.5166411713238587
roots,0.5166411713238587
indians,0.5174043001651855
showdown,0.5181201002497721
lola,0.5184616069482277
joseph,0.5186047953797766
saga,0.5187928421789076
artwork,0.5194262977503966
events,0.5196154333777643
position,0.5200238107185108
advantage,0.5201392678864242
peter,0.520239229434421
suitably,0.5203100313405961
chinese,0.5203100313405963
uncut,0.5211225884112956
highlights,0.5211225884112956
discovered,0.5213156040033806
races,0.5218722351108798
andy,0.5219746156268994
dennis,0.522566005280964
wing,0.522566005280964
frame,0.5225660052809642
sutherland,0.5232099218463909
playboy,0.5232099218463909
max,0.5232981519807112
well,0.5233818227768579
partly,0.5234143999192848
memory,0.5240934750275579
confrontation,0.5243682479149496
chance,0.5245071278843377
duty,0.5245463694092048
colour,0.5255375718122549
photography,0.5257513700213287
lawyer,0.526060842642947
attraction,0.5274317604527801
movement,0.5281041888223941
contract,0.5284150809776514
garner,0.5287107455018729
rightly,0.5287107455018729
possesses,0.5287107455018729
newcomer,0.5287107455018729
aging,0.528992274440397
clean,0.5293902043948959
flower,0.529761506685168
characterizations,0.529761506685168
spectacle,0.5302195778243993
reactions,0.5304342486143034
escaping,0.5306401273218794
win,0.5308653284994511
vital,0.531385706170974
german,0.5315131095863511
interestingly,0.5317177036504942
later,0.5318800992052377
eric,0.5324951225246959
sinister,0.5325827151928803
levels,0.5326684088189273
neighbors,0.5338851784539795
suitable,0.5340616441187938
fond,0.5343877137418086
universe,0.5344641256504565
system,0.5350334831861182
shall,0.5359006437825748
caught,0.5362069159503505
obsession,0.5363001163147931
morgan,0.537421610230443
taylor,0.5379679212997112
often,0.5400914050880463
closest,0.5404879132782263
downey,0.5404879132782263
shakespeare,0.5404879132782265
smaller,0.5404879132782265
towers,0.5404879132782265
phenomenon,0.5404879132782265
puts,0.5404879132782265
pearl,0.5404879132782265
sent,0.5404879132782265
admirable,0.5404879132782265
egypt,0.5404879132782265
judgment,0.5404879132782268
framed,0.5404879132782268
historic,0.5404879132782268
murder,0.5411051090270574
de,0.5414670073374468
originally,0.5428092251883475
song,0.5429710378858784
variety,0.5435477130272846
opera,0.5436691605229064
helping,0.5441542304759965
format,0.5443299795726207
judge,0.5445234265133833
explicit,0.5460049182457923
innovative,0.5464127472353317
robert,0.5467851517394361
displayed,0.5468856844763772
distinct,0.5476477048510927
games,0.547755913742266
cities,0.5481010973881016
firm,0.5483500310511968
chemistry,0.5484807040317571
differently,0.5486157941616269
entertaining,0.5491268315520991
mother,0.5495168790793521
jane,0.5495819238367062
claustrophobic,0.5498866112804762
howard,0.5498866112804762
tight,0.5508298574996854
louise,0.5511351574777349
key,0.5512143198712851
subway,0.5521697183258618
john,0.5523469971465432
genuinely,0.5525204687731233
patients,0.5527662430566632
eastern,0.5534269689857247
current,0.5539084290405479
tricks,0.5544271042361003
chapter,0.5549874829733417
lived,0.5555948056684351
aaron,0.5559179538478325
history,0.5559499614585339
younger,0.5561498921738145
encounter,0.5563244613289353
glad,0.5566981404594855
support,0.5568637422320715
brave,0.5581899150116856
played,0.5585753859439092
sacrifice,0.5586352599884857
meeting,0.558967333885887
present,0.5589912342062971
rusty,0.5595967362259312
roommate,0.5595967362259312
territory,0.5595967362259312
rabbit,0.5601167200271593
inhabitants,0.5612464734450237
groups,0.5612464734450237
emerge,0.5612464734450237
imagery,0.5612464734450237
dance,0.5616435272636547
combination,0.5617043991879221
london,0.5617714716461918
birthday,0.5623805191270685
pressure,0.5625142196082255
rings,0.5625142196082255
fu,0.5625142196082255
russia,0.5626836593924227
expressions,0.5628557263066808
origins,0.5632079897783102
released,0.5638646964768594
settings,0.5639468861022153
notable,0.5639468861022153
campbell,0.5643346552325941
thrill,0.5643346552325941
color,0.5643346552325943
rachel,0.5645735318025397
fathers,0.5647354595249038
presenting,0.565578894241057
americas,0.5662510093433084
soldier,0.5665502098644225
plans,0.5667991903940738
bringing,0.5669601246394175
equal,0.5669601246394175
crime,0.5673545191309085
smile,0.5677093820132509
spike,0.5685022894478231
bill,0.5685022894478233
bbc,0.5688325389721883
screening,0.568916321604744
laura,0.5693427759504115
biopic,0.569634258937743
incidents,0.569634258937743
chan,0.5697822200722648
conflicts,0.5702352566722784
arrives,0.571293960059401
countryside,0.5713819212240101
fitting,0.5721967730055646
authenticity,0.5721967730055646
wave,0.5728056335509549
painting,0.572909390970604
anne,0.5731189175181932
icon,0.573277848395896
growth,0.5736547772134258
ironically,0.5736547772134258
abraham,0.5736547772134258
returns,0.5741710395345149
heaven,0.574251894493954
proves,0.5744352452015641
age,0.5746205981973723
also,0.5751797608907125
insights,0.5752533314389029
brown,0.5752533314389031
servant,0.5756773417405264
popularity,0.5759367492825161
unhappy,0.5759367492825161
symbolism,0.5770137893033404
furious,0.5770137893033406
blunt,0.5770137893033406
searching,0.5776409116956925
visit,0.5777689293576862
understanding,0.5779626186968893
tone,0.578289945990611
lane,0.5789620610928622
precisely,0.5793769266718213
meal,0.580016277464864
theme,0.5801466787883033
recorded,0.5804859812101457
romp,0.5806770033939254
twisted,0.5809669826332967
siblings,0.5817105760047394
convicted,0.5817105760047394
ambitious,0.5827161486675241
horrors,0.5827161486675241
insight,0.5829712445997399
threatens,0.5835566351701124
romeo,0.5835566351701124
chaos,0.5835566351701124
dj,0.5835566351701124
plant,0.5835566351701124
tremendously,0.5835566351701124
understandable,0.5835566351701124
hidden,0.5842696053061399
recording,0.5846877171887616
deceased,0.5851569626119546
music,0.5851715269771495
worlds,0.585342149062487
stylized,0.5855758028067647
duvall,0.5855758028067647
goals,0.5855758028067647
fills,0.5855758028067647
cowboy,0.5862916028913512
dimension,0.5862916028913512
decades,0.586743504239099
joined,0.587138006577048
country,0.587513248104114
popular,0.5875620744021434
newer,0.5877936280565831
anna,0.5877936280565831
enormous,0.5877936280565831
deep,0.5882367842698323
eddie,0.5884679421800482
penny,0.5887430818854476
mistaken,0.5889864309694163
controlled,0.589397513759173
region,0.589397513759173
inevitable,0.5897314322980757
traveling,0.5905285957778219
fate,0.5907611197594501
dvd,0.5915620978724956
cartoons,0.5923268447978445
dana,0.5929553331723618
insightful,0.592955333172362
pays,0.592955333172362
doc,0.592955333172362
live,0.5944630485711285
transition,0.5946436833251318
owes,0.5953498483127448
emphasis,0.5956294674706875
appropriately,0.5964443192522421
accuracy,0.5964443192522421
natalie,0.5964443192522421
sometimes,0.5966057898616814
vengeance,0.5976318203818353
led,0.599163820605834
release,0.5992829531443733
tramp,0.5993816023317949
recognize,0.600111895964645
fulci,0.6006089057157974
ray,0.6017512087351229
spiritual,0.6018884579423697
focused,0.6018884579423699
purchase,0.6024156624214283
pitch,0.6035400838135281
plays,0.6036980773099779
struck,0.6038138486470558
late,0.6039072313321331
transformation,0.6040530420556927
deserves,0.6049471129129623
fifties,0.6050281654729371
moreover,0.6053390576281944
owners,0.6053390576281944
episode,0.6054743225467599
view,0.6062899716739726
charlie,0.606678192972693
adult,0.6072219022454105
segments,0.6076021091367633
frightening,0.6076021091367634
instant,0.6076021091367634
bold,0.6076021091367634
accused,0.6076021091367634
jacksons,0.6076021091367634
range,0.6076021091367636
criticize,0.6076021091367636
brothers,0.6088330776763667
studios,0.6092006633622409
future,0.6097505757153402
biography,0.6097505757153402
belushi,0.6103899265083828
providing,0.6103899265083828
andrew,0.6106139996688686
cycle,0.6108772411696244
africanamerican,0.6108772411696244
palance,0.6108772411696244
odds,0.6108772411696244
runner,0.611571011339709
sophisticated,0.611571011339709
chess,0.6120411743032605
crisis,0.6130004130625945
cracking,0.6134194357320775
amazon,0.6134194357320775
exterior,0.6134194357320775
recommend,0.6134969895577055
scottish,0.613736895308865
competition,0.6140169487001919
composed,0.6144884947220033
dame,0.6144884947220033
guessing,0.6144884947220033
role,0.6145091339884021
political,0.6150348666432804
welcome,0.6151852805558277
hearted,0.6154499709594485
shadows,0.6154499709594485
plight,0.6160389462854033
literature,0.6160389462854033
honor,0.6165421534899779
evening,0.6165908923640181
swept,0.6167234991053117
reallife,0.6169399737160997
assassination,0.6171091948811389
uncle,0.6174205735130905
liked,0.6180843182983836
thieves,0.6184904252794997
punk,0.6184904252794997
nails,0.6184904252794997
directs,0.6184904252794997
songs,0.6189709232159609
carl,0.619343333989466
faults,0.6196581267118342
modest,0.6199223807726314
mothers,0.6203412209674408
museum,0.6203412209674413
cinematographer,0.6206582619622099
lloyd,0.6211063734865112
femme,0.6211063734865112
ordinary,0.621407908661794
physical,0.6220402862473086
lucy,0.6222820044418736
lust,0.6229500734701997
senses,0.6229500734701997
witness,0.6232882183307393
burt,0.6234493622936251
receive,0.6235436530057847
newly,0.6239039214658639
familys,0.6247009171813117
issues,0.6248801005685992
match,0.6251747385847134
educational,0.6253768108647394
jay,0.6253768108647394
miniseries,0.6253768108647394
photographed,0.6253768108647394
enjoy,0.6253768108647396
finds,0.6254368094108749
summer,0.6255300364015929
widow,0.625957255467576
eventual,0.6262177873041104
loss,0.6272398221528286
billy,0.6272927408154994
born,0.62816343161908
fun,0.6284408836451838
enjoys,0.6287150962899619
charms,0.6292971802360826
cup,0.6292971802360826
whites,0.6292971802360826
brenda,0.6297552513753139
dancer,0.6297552513753139
shades,0.6297552513753139
cats,0.6299495406545638
records,0.630125125762903
thomas,0.6304300385910248
specifically,0.631396409476437
glory,0.6318282248166524
birth,0.6322304819058021
exceptionally,0.6335973176697078
charm,0.6335973176697081
johnny,0.6352661380303264
decade,0.6356451463185666
soundtrack,0.6356618923420356
happy,0.6357848769074721
detective,0.6360655732604577
collection,0.6363479286857425
years,0.6366985432838022
firmly,0.6369958941315729
spock,0.6369958941315729
session,0.6377851146331414
jeremy,0.6377851146331414
mannerisms,0.6377851146331414
trip,0.6379103105407906
answers,0.637953722713844
cruelty,0.6394979191093922
controversial,0.6394979191093922
earl,0.6400235868291407
closely,0.6403231808580213
beloved,0.6407928190739118
calm,0.640889810236064
lessons,0.6414168221290071
eleven,0.6414168221290073
score,0.6421703319778999
fully,0.6422178002420529
spiral,0.6423675272974402
accurate,0.6424655464598171
regarded,0.6427379715261771
century,0.6434451036260554
acclaimed,0.6435814062423301
thrilled,0.644596316618965
conventions,0.644596316618965
prize,0.6451852919449197
simultaneously,0.6451852919449197
circle,0.6455699593357841
solo,0.6455699593357841
ken,0.645840913424455
supreme,0.645840913424455
lucky,0.6462825773008231
tour,0.6467727064174412
comedic,0.6470991039092621
describes,0.6474031171947383
subjects,0.6474031171947383
ryan,0.6474031171947385
alan,0.6474031171947385
surprised,0.6477488799383679
father,0.6478347871806465
familiar,0.648096887364823
bergman,0.6482017305784796
jack,0.64898936808669
revolution,0.6491941727207265
quest,0.6496355277614794
albeit,0.6503111912309777
knowing,0.6505326087491771
extensive,0.6506708310286495
korean,0.6515192256669703
south,0.6516777722950642
charles,0.6526780592354127
accepts,0.6534968751074127
peace,0.6536350709062531
jackie,0.6537586122345621
youth,0.6541446950737936
everyones,0.6546589331975375
jealous,0.6546589331975375
rough,0.6551304792193493
satisfied,0.6559651306981623
guaranteed,0.6559651306981623
golf,0.6559651306981623
accomplished,0.6559651306981623
turkish,0.6559651306981623
anger,0.6559651306981623
marlon,0.6559651306981625
jon,0.6569298215003316
detailed,0.6571841379873239
jaded,0.6581395019324996
shaw,0.6581395019324996
modern,0.6582496838927165
storys,0.6585436747999388
treasure,0.6585436747999388
haunt,0.6585436747999388
cook,0.6585436747999388
susan,0.6587139947388524
critics,0.6589613831580823
spirit,0.6594191851176278
nazi,0.6600695290308989
players,0.6602271575523221
ride,0.660718660668797
bogart,0.6607821469959384
w,0.6612400727388368
miss,0.6617942095003599
quirky,0.6617942095003602
reality,0.6621863349952013
remarkably,0.6624784376568371
older,0.6625068777542386
important,0.6626116390746468
roles,0.6627197457728631
streisand,0.6633446610637602
brought,0.6633980952029497
judges,0.6640625983967592
olivia,0.66447663055368
defined,0.6647460162403722
affairs,0.6647460162403722
active,0.6660187953620853
martha,0.6660187953620853
donald,0.6660187953620854
depicting,0.6660187953620856
wellknown,0.6660187953620856
detail,0.6663318462564221
burton,0.6668992928205356
enjoying,0.6686442647689085
parallel,0.6692212274004293
hart,0.6697709302231929
document,0.6701231936948221
tormented,0.6701231936948221
aftermath,0.6701231936948221
rebel,0.6707959356239576
simon,0.6707959356239576
initially,0.671732446556479
sells,0.6717324465564792
preparing,0.6717324465564792
dirty,0.6722465014491044
hamlet,0.6724532534867314
ordered,0.6727952053823569
q,0.6731256818563452
dated,0.6734452510327299
pushing,0.674112477408422
gender,0.674343660013017
kong,0.6744570838930148
among,0.6749732454652468
relations,0.6754174933643352
depicted,0.6757477428887
scores,0.6768093844910068
fonda,0.6768093844910068
documentary,0.6770884222639165
begins,0.6772530449412983
versus,0.6774235586343347
literal,0.6779914370281613
village,0.678461446819218
perry,0.678685207198246
trial,0.6788160698261998
passage,0.6790077773596542
series,0.679151626106279
email,0.679890969943643
establish,0.679890969943643
sunday,0.6805183650572006
crossing,0.6829995577459785
workers,0.6848778226134012
western,0.6851209010862664
secretary,0.685436249189326
peculiar,0.6859183527997902
vocal,0.6859183527997902
sergeant,0.6859183527997902
revealing,0.6865294484845595
shows,0.6865443914401294
denzel,0.6870365766311683
cary,0.6873293016074976
tracking,0.6875922073104372
cinemas,0.6878296293534134
reed,0.6885865522673604
bitter,0.689791857122321
fox,0.6911483402318666
twists,0.6916056461303542
tarzan,0.6924910067232765
waves,0.6924910067232765
cameos,0.6924910067232765
philosophical,0.6924910067232765
weakness,0.6924910067232766
demanding,0.6924910067232766
les,0.6924910067232766
west,0.6933785459951248
cultural,0.6948736580342705
stylish,0.6952105080768683
elderly,0.6956582858019595
trio,0.6960054908995134
smith,0.6968894706207933
surface,0.6980291902647063
pushes,0.6983675730599457
beatty,0.6991856592972846
bw,0.6991856592972846
united,0.7012612163510087
drama,0.7012999942316434
rob,0.7015932138305288
centers,0.7017688203112872
performed,0.7021411767569957
league,0.7022389832748387
success,0.7022389832748389
stronger,0.7024064755883592
ian,0.7027593421771036
dancing,0.7034264844044319
choices,0.7037182621465305
visuals,0.7037936557887773
struggle,0.7038359803172857
divorce,0.7039866455611059
culture,0.7047173090565358
programme,0.7047173090565358
intelligent,0.7049147221713608
treats,0.7049819509064732
dan,0.7050596802263319
christine,0.7055471595487228
displays,0.7055471595487228
french,0.7058053600041572
carell,0.7064978647171557
humble,0.7068462997003466
architect,0.707597899113485
midst,0.707597899113485
wright,0.707597899113485
tad,0.7088854449739449
viewing,0.709207151975142
surprises,0.7092423710126011
michaels,0.7093648252876728
owns,0.7093648252876728
invites,0.7093648252876728
communicate,0.7093648252876728
h,0.7104129147205387
tells,0.7108403166021683
syndrome,0.711599829670981
especially,0.7117390875001529
adapted,0.7119683812225804
keeping,0.71254865906453
hatred,0.7129551092829922
adore,0.7129551092829922
viewed,0.7137074926329723
dream,0.7138646575158434
follows,0.7139897872843813
che,0.7145173130532756
michelle,0.7156983978846018
sees,0.7158549997887867
brady,0.7158549997887867
remains,0.7161870991666329
humorous,0.7165866823407393
pleasing,0.7173656753623058
westerns,0.7173656753623058
feat,0.7173656753623058
ease,0.718486215256221
share,0.7190852167349895
suspicion,0.7190852167349895
stood,0.7192910660669917
monty,0.7194580543235457
cynical,0.7210601589200473
closer,0.7210601589200473
immense,0.7210601589200475
attend,0.7210601589200475
determined,0.7217853135173148
brian,0.7218919231638357
visited,0.7228646557667951
grief,0.7228646557667951
countries,0.7233519704280369
performer,0.7233519704280369
north,0.7236295185321807
progresses,0.7237097373339968
progress,0.7246415303269828
criticism,0.725227793135276
antonio,0.7269010375091078
japan,0.7269938541232157
timing,0.7272564248839529
hk,0.7272564248839531
interact,0.7272564248839531
visual,0.7288328537869969
loves,0.7296041797403758
edition,0.7296440051407423
overwhelming,0.7296440051407423
versions,0.7299657121419394
triple,0.7299657121419394
proud,0.730458856922297
lena,0.730458856922297
leaders,0.730458856922297
sympathetic,0.7309185701551805
activities,0.7310938459470239
master,0.7313481400206941
education,0.7314851383391401
grew,0.7324297520934203
romance,0.7339051052561185
family,0.7345080399516329
smiling,0.7351353441317702
theatres,0.7362123841525944
classy,0.7362123841525944
married,0.7371555215545277
study,0.7384961759877153
nephew,0.7387140234839221
hanks,0.7387140234839221
boasts,0.7387140234839221
civilization,0.7390335926603065
vision,0.7391019490148661
ways,0.7396287025133935
chief,0.7410209006509352
oldfashioned,0.742121774447877
slice,0.742531689222872
gifted,0.7427960885713418
william,0.7432655739564026
different,0.7433849980287272
easy,0.7438849789870805
life,0.7444856443615379
daughters,0.7445377544928716
portraying,0.7454901977406051
marked,0.7456023431828388
l,0.745806821255733
desperation,0.7464298138340802
true,0.746857521308898
upper,0.7469387907456528
thoughts,0.7469387907456528
composer,0.749074535089644
ruthless,0.7490745350896442
challenge,0.7495835120012164
nation,0.7496647151105104
julia,0.7499412789071764
identify,0.750206504579564
tunes,0.7504109826524579
tap,0.7511669140508839
fame,0.7522418141683271
grand,0.7528406626381084
keeps,0.7529462450037753
cheer,0.7530325486583271
karl,0.7530325486583271
handsome,0.7536618045852956
patrick,0.7543855404492188
artists,0.7549924251843618
fine,0.7550906330806787
likewise,0.755755900181293
stands,0.7564920066521271
nostalgia,0.7566213441429922
david,0.7571523559739863
johns,0.7575860349451613
rules,0.757844744717376
priceless,0.7593828903784475
greatness,0.7593828903784475
wounded,0.7598009416827025
broadway,0.7598902920088628
disc,0.7602691211581364
fellow,0.7620030496737537
surfing,0.7628803346146744
explore,0.7628803346146744
puzzle,0.7628803346146744
james,0.7631693649754305
experience,0.764248207136687
complicated,0.7645826298456749
manager,0.7647699158158924
bound,0.7648418509479609
reminds,0.7657532762362745
reflect,0.7658641930534956
artist,0.7660476136933574
champion,0.7667637691019026
foxx,0.7667637691019026
reynolds,0.7669158478498312
kennedy,0.7670803231439601
universal,0.7670803231439601
mitchum,0.7674530644044983
vignettes,0.7684398599565752
introduces,0.7684398599565752
glamorous,0.7684398599565752
profound,0.769112288326189
russell,0.7693066037741073
timothy,0.7695134269471215
danny,0.7698330952564413
noble,0.7699697594009937
broadcast,0.7699697594009937
designs,0.7704935187245495
owen,0.771100841419643
wong,0.771100841419643
dallas,0.771813459384682
discovery,0.7722181991940106
tend,0.7726613554072599
paxton,0.7726613554072599
dealing,0.7728721062718358
believable,0.7732939429935589
approach,0.7736006100243475
court,0.7736870895712574
troubles,0.7740785412195383
breath,0.7740785412195383
joan,0.7744127304822993
jackass,0.7749531669152494
magic,0.7749531669152496
york,0.7753563796179548
jackson,0.7754437960785868
conditions,0.7757043749722581
page,0.7773799043097895
impressive,0.7777026743201979
humanity,0.7779872270048828
famous,0.7785279396451509
command,0.778647650472991
techniques,0.7792747728653431
glenn,0.78015832604651
larger,0.78015832604651
offers,0.7804387059989791
young,0.7807950636138704
australia,0.781129707069532
sydney,0.7814960127820214
slimy,0.7814960127820214
bonnie,0.7814960127820214
